gst_present,pan_present,udyam_present,signature_present,quotation_present,gst_valid,pan_valid,udyam_valid,quotation_valid,gst_days_to_expiry,udyam_days_to_expiry,name_consistency,address_consistency,price_consistency,num_pages,has_signature,has_delivery_date,has_payment_terms,has_warranty,text_length,num_dates_found,num_prices_found,gst_validation_score,pan_validation_score,udyam_validation_score,completeness_score,consistency_score,validity_score,id,label,confidence
0,1,0,1,1,1,1,1,1,50,150,1,1,0,2,1,1,0,0,2660,2,0,87,87,77,69,61,76,REV_0497,NEEDS MORE DOCUMENTS,0.7992130448786345
0,1,1,1,1,0,1,1,1,-100,150,1,1,0,2,1,0,1,0,2769,0,2,88,70,64,74,80,74,REV_0498,NEEDS MORE DOCUMENTS,0.6631996061173687
1,1,1,1,1,1,1,1,1,200,-50,1,1,0,7,1,1,1,0,393,1,0,90,72,65,79,72,68,REV_0499,NEEDS MORE DOCUMENTS,0.7347830707904419
0,0,1,0,0,1,1,0,0,-100,-200,0,0,0,3,0,0,0,0,490,0,0,0,29,36,58,13,25,REJ_0000,REJECT,0.5518698945422855
1,0,0,1,1,1,0,1,1,10,-50,0,0,0,2,0,0,0,0,200,1,1,53,10,30,27,34,27,REJ_0001,REJECT,0.4987624918013889
1,0,0,0,0,0,0,1,1,10,5,0,0,0,1,0,0,0,0,666,0,0,56,34,13,17,9,39,REJ_0002,REJECT,0.3377853411568681
0,0,1,1,1,0,1,1,0,-365,-50,0,0,0,2,0,0,0,0,664,0,1,19,14,28,48,23,35,REJ_0003,REJECT,0.4160124349986603
0,0,0,0,0,1,1,0,0,-100,-50,0,0,0,5,0,0,0,0,374,0,0,57,48,28,18,48,35,REJ_0004,REJECT,0.3130155217878925
0,1,1,1,0,1,0,1,1,-365,-200,0,0,0,4,0,0,0,0,305,0,1,38,5,34,59,1,17,REJ_0005,REJECT,0.5264512618436126
0,1,1,0,1,0,0,0,1,-365,5,0,0,0,3,0,0,0,0,581,1,1,59,2,42,6,2,36,REJ_0006,REJECT,0.5298196622894527
0,1,0,0,1,1,0,0,0,-365,5,0,0,0,1,0,0,0,0,290,1,1,45,0,4,48,14,34,REJ_0007,REJECT,0.4591931049128719
0,1,0,0,0,1,1,0,0,10,-200,0,0,0,2,0,0,0,0,214,0,0,54,57,40,44,19,4,REJ_0008,REJECT,0.5029536347346588
1,0,0,0,1,1,1,1,1,-365,5,0,0,0,3,0,0,0,0,489,1,1,57,48,26,6,42,9,REJ_0009,REJECT,0.5922643066900057
1,0,0,0,0,0,0,0,0,-100,5,0,0,0,1,0,0,0,0,509,0,0,50,16,13,18,48,36,REJ_0010,REJECT,0.5386233282527118
0,0,0,1,1,1,1,1,1,-365,-200,0,0,0,3,0,0,0,0,644,1,1,40,2,9,44,35,18,REJ_0011,REJECT,0.5440920231812683
0,1,0,0,0,0,1,0,0,-100,-200,0,0,0,5,0,0,0,0,776,1,0,6,36,27,55,19,29,REJ_0012,REJECT,0.4341187604717893
1,0,0,0,1,0,0,0,0,-100,5,0,0,0,5,0,0,0,0,624,0,1,49,28,7,15,38,27,REJ_0013,REJECT,0.47760207976107805
0,0,0,0,0,0,1,0,1,-365,-50,0,0,0,5,0,0,0,0,688,1,1,53,7,18,43,24,26,REJ_0014,REJECT,0.5272807496000637
1,0,1,0,0,0,0,0,0,-365,-50,0,0,0,3,0,0,0,0,575,1,1,13,16,34,31,6,22,REJ_0015,REJECT,0.5876798754978491
1,1,0,1,0,1,1,0,1,-100,5,0,0,0,4,0,0,0,0,241,1,1,57,12,14,39,7,21,REJ_0016,REJECT,0.5561353330464167
0,1,1,1,1,0,0,0,1,-365,-200,0,0,0,2,0,0,0,0,247,1,1,15,13,41,4,26,16,REJ_0017,REJECT,0.5827608175785799
1,0,1,1,0,0,1,0,1,-365,-50,0,0,0,2,0,0,0,0,1000,0,0,3,21,9,51,13,33,REJ_0018,REJECT,0.45086263782162084
0,0,0,1,1,1,0,1,0,-100,5,0,0,0,4,0,0,0,0,381,1,1,41,35,37,45,4,36,REJ_0019,REJECT,0.4913171407032928
1,1,0,0,0,0,1,0,0,10,-200,0,0,0,5,0,0,0,0,118,0,1,24,45,26,38,38,3,REJ_0020,REJECT,0.5944304181554321
0,0,0,1,1,0,0,1,1,-100,-50,0,0,0,2,0,0,0,0,285,1,1,37,6,31,52,21,23,REJ_0021,REJECT,0.30363625851917675
0,0,1,0,1,1,1,0,1,-100,-50,0,0,0,2,0,0,0,0,159,0,0,26,47,2,16,19,10,REJ_0022,REJECT,0.4037350584590323
0,1,1,0,0,1,1,1,0,-365,-50,0,0,0,5,0,0,0,0,304,0,1,49,40,26,17,49,38,REJ_0023,REJECT,0.4632865524466676
1,1,1,1,0,0,1,0,1,10,-50,0,0,0,5,0,0,0,0,594,1,1,54,46,25,7,41,24,REJ_0024,REJECT,0.5392623263466991
0,0,1,0,0,1,1,0,0,10,-200,0,0,0,3,0,0,0,0,103,0,0,12,33,13,8,6,3,REJ_0025,REJECT,0.3662940957907469
0,1,0,1,1,1,0,1,1,-365,5,0,0,0,4,0,0,0,0,405,0,1,11,22,22,17,39,27,REJ_0026,REJECT,0.39657052049485036
1,1,1,1,1,0,1,1,1,-365,-200,0,0,0,4,0,0,0,0,917,0,0,25,9,11,26,27,40,REJ_0027,REJECT,0.4032025876371084
1,0,1,0,1,1,1,0,0,10,5,0,0,0,4,0,0,0,0,643,0,1,36,37,19,9,30,32,REJ_0028,REJECT,0.3387829699264396
1,1,0,0,0,0,0,1,1,-365,-200,0,0,0,2,0,0,0,0,527,1,1,35,43,23,5,24,4,REJ_0029,REJECT,0.40802097897861467
1,0,0,0,0,0,1,0,0,-100,5,0,0,0,3,0,0,0,0,668,0,0,56,27,29,6,32,36,REJ_0030,REJECT,0.43474208890419086
0,1,1,0,0,0,1,1,1,10,-200,0,0,0,3,0,0,0,0,234,1,1,47,5,49,18,26,40,REJ_0031,REJECT,0.3379322883364498
1,1,0,0,0,0,1,1,0,-100,5,0,0,0,5,0,0,0,0,431,1,1,40,38,22,55,39,16,REJ_0032,REJECT,0.5635960395136494
0,0,0,0,1,1,0,1,0,-365,-50,0,0,0,3,0,0,0,0,429,0,0,30,57,26,16,35,19,REJ_0033,REJECT,0.5626651049746161
0,1,1,1,0,1,1,0,0,-100,-50,0,0,0,5,0,0,0,0,647,0,1,53,18,22,31,4,13,REJ_0034,REJECT,0.47566495431622513
0,0,1,0,1,1,0,1,1,10,5,0,0,0,1,0,0,0,0,975,1,1,27,10,34,21,17,1,REJ_0035,REJECT,0.5321996182009461
1,0,0,1,0,0,1,1,1,-100,-50,0,0,0,2,0,0,0,0,207,1,1,52,24,47,42,31,29,REJ_0036,REJECT,0.38020665782321506
0,0,0,0,1,1,0,0,1,-100,5,0,0,0,3,0,0,0,0,312,1,0,51,48,32,13,15,34,REJ_0037,REJECT,0.4899308541338434
0,1,0,0,0,0,0,1,0,-365,5,0,0,0,2,0,0,0,0,478,0,1,42,38,40,3,47,18,REJ_0038,REJECT,0.43777494417368124
0,0,0,0,1,1,0,1,0,-100,-200,0,0,0,2,0,0,0,0,973,0,0,42,43,44,46,6,24,REJ_0039,REJECT,0.5420454341182888
0,1,0,1,1,1,0,1,0,-100,-200,0,0,0,3,0,0,0,0,978,1,0,53,54,5,13,23,12,REJ_0040,REJECT,0.5594018101849133
0,0,1,0,0,0,1,0,0,-100,5,0,0,0,5,0,0,0,0,861,0,0,9,15,43,15,6,32,REJ_0041,REJECT,0.4437333042420555
1,0,1,0,1,0,0,0,0,10,-200,0,0,0,5,0,0,0,0,725,1,0,50,34,3,49,21,18,REJ_0042,REJECT,0.5910627750997777
0,0,1,1,1,1,1,0,1,-100,-200,0,0,0,4,0,0,0,0,709,0,0,37,24,8,18,47,35,REJ_0043,REJECT,0.5463970932755291
0,1,0,0,1,0,0,0,1,10,-200,0,0,0,1,0,0,0,0,631,0,1,42,57,14,9,42,21,REJ_0044,REJECT,0.4208066118842259
1,1,0,1,0,0,0,1,0,-365,5,0,0,0,3,0,0,0,0,901,1,1,15,50,12,32,27,19,REJ_0045,REJECT,0.41445472030646685
0,0,1,0,0,0,0,0,0,10,-200,0,0,0,1,0,0,0,0,946,0,1,31,17,3,36,11,22,REJ_0046,REJECT,0.4766982729921889
0,0,0,1,1,0,0,0,0,-365,-50,0,0,0,4,0,0,0,0,337,1,0,37,3,1,42,44,24,REJ_0047,REJECT,0.5772663032653227
1,0,1,0,1,0,1,0,0,10,-50,0,0,0,3,0,0,0,0,217,0,1,17,59,32,14,50,8,REJ_0048,REJECT,0.4094588567646827
1,0,0,1,1,0,0,1,0,-365,-50,0,0,0,3,0,0,0,0,741,1,0,53,19,17,3,34,37,REJ_0049,REJECT,0.4320663503325054
1,0,0,0,0,1,1,1,1,10,5,0,0,0,4,0,0,0,0,241,0,0,52,44,14,26,48,19,REJ_0050,REJECT,0.32861064014370855
0,0,1,1,0,1,0,1,1,-100,-50,0,0,0,4,0,0,0,0,159,0,1,10,21,46,50,18,13,REJ_0051,REJECT,0.36110435988311296
0,1,1,1,1,1,1,0,1,-365,5,0,0,0,5,0,0,0,0,346,0,0,45,52,1,53,43,8,REJ_0052,REJECT,0.45130789171461627
1,0,1,1,0,0,1,0,1,-100,-50,0,0,0,2,0,0,0,0,892,1,1,47,57,48,52,14,29,REJ_0053,REJECT,0.5785574131860255
0,1,1,0,0,1,1,0,0,-365,-50,0,0,0,1,0,0,0,0,819,1,1,28,48,3,17,21,22,REJ_0054,REJECT,0.3761958227396548
1,0,0,0,0,0,0,1,0,-365,-200,0,0,0,1,0,0,0,0,807,0,0,41,4,20,49,14,29,REJ_0055,REJECT,0.3586126294938127
0,1,0,0,0,1,0,1,0,-100,-50,0,0,0,5,0,0,0,0,376,0,1,20,2,14,42,45,32,REJ_0056,REJECT,0.42873702097669186
1,1,1,1,0,0,1,1,1,-365,-50,0,0,0,1,0,0,0,0,486,0,1,28,1,20,15,49,22,REJ_0057,REJECT,0.3191122630508414
1,0,1,0,0,0,0,1,1,-365,5,0,0,0,3,0,0,0,0,144,0,0,54,13,50,55,48,7,REJ_0058,REJECT,0.5117952883696718
0,0,0,1,0,1,1,0,1,-100,-50,0,0,0,3,0,0,0,0,600,1,1,5,0,2,47,1,17,REJ_0059,REJECT,0.49120519682284497
0,0,0,1,0,0,0,1,0,-365,-50,0,0,0,4,0,0,0,0,753,1,0,41,18,50,2,10,36,REJ_0060,REJECT,0.47777069806971906
1,1,0,1,0,0,0,0,0,-365,-50,0,0,0,5,0,0,0,0,479,1,1,19,54,3,48,9,38,REJ_0061,REJECT,0.43405870118647416
0,0,1,0,0,0,1,0,1,10,-50,0,0,0,3,0,0,0,0,532,0,1,0,12,2,39,18,39,REJ_0062,REJECT,0.5534828691889437
1,0,1,1,0,1,1,1,1,-100,-50,0,0,0,5,0,0,0,0,476,0,1,48,39,11,58,27,18,REJ_0063,REJECT,0.46303118996190157
1,0,0,1,0,1,1,0,1,-100,5,0,0,0,1,0,0,0,0,644,1,1,33,57,6,29,37,27,REJ_0064,REJECT,0.35566276356625265
0,1,0,0,0,1,1,0,0,-365,-200,0,0,0,2,0,0,0,0,904,0,1,11,43,41,38,38,27,REJ_0065,REJECT,0.421953331065501
1,1,0,1,1,1,1,0,1,10,-200,0,0,0,3,0,0,0,0,102,0,0,60,59,40,24,26,8,REJ_0066,REJECT,0.5208520531953463
1,0,1,1,0,0,1,1,0,-100,5,0,0,0,4,0,0,0,0,812,0,1,25,58,20,41,13,40,REJ_0067,REJECT,0.4820325805277049
1,0,0,0,1,0,0,0,1,10,-200,0,0,0,1,0,0,0,0,408,1,1,35,41,28,41,40,20,REJ_0068,REJECT,0.472985768907075
1,1,1,0,1,1,1,1,1,10,5,0,0,0,1,0,0,0,0,789,0,0,22,19,27,49,37,12,REJ_0069,REJECT,0.31993157803007655
1,1,0,0,0,1,0,1,1,10,-200,0,0,0,4,0,0,0,0,647,0,1,39,20,38,7,7,32,REJ_0070,REJECT,0.33794695573057515
0,0,1,0,0,0,0,0,1,-365,-200,0,0,0,3,0,0,0,0,221,0,1,53,16,21,2,35,16,REJ_0071,REJECT,0.39970486930869137
1,0,1,1,1,1,1,1,1,-365,-50,0,0,0,4,0,0,0,0,120,1,0,17,52,25,56,35,37,REJ_0072,REJECT,0.3957406483192019
1,1,1,0,1,0,1,0,0,-100,-50,0,0,0,1,0,0,0,0,423,1,1,50,42,41,53,32,4,REJ_0073,REJECT,0.3036733548822983
1,1,1,1,1,0,1,0,0,-365,-200,0,0,0,2,0,0,0,0,203,0,1,50,25,29,8,13,37,REJ_0074,REJECT,0.33879309945387315
0,1,1,1,1,1,0,1,0,10,-200,0,0,0,1,0,0,0,0,199,0,1,30,2,32,54,3,18,REJ_0075,REJECT,0.314647541667881
1,1,0,1,0,1,0,1,0,-100,-200,0,0,0,4,0,0,0,0,712,1,1,41,24,39,58,44,5,REJ_0076,REJECT,0.5347047122594935
1,1,1,0,0,1,1,1,0,10,-50,0,0,0,4,0,0,0,0,919,0,1,4,38,0,5,20,8,REJ_0077,REJECT,0.31071613518651914
1,1,1,0,0,1,0,0,1,-100,5,0,0,0,4,0,0,0,0,653,0,0,15,2,27,15,44,17,REJ_0078,REJECT,0.5619601326419543
0,0,1,0,1,1,1,1,0,10,5,0,0,0,4,0,0,0,0,904,0,1,57,41,37,56,40,22,REJ_0079,REJECT,0.46607661435346615
0,0,1,0,1,1,1,1,1,-100,-50,0,0,0,1,0,0,0,0,568,1,1,10,14,16,56,34,21,REJ_0080,REJECT,0.5307839456386585
0,1,1,0,1,1,1,1,0,-100,-50,0,0,0,1,0,0,0,0,523,1,1,7,41,46,26,7,10,REJ_0081,REJECT,0.3546537558797187
0,1,0,0,0,1,1,0,0,-365,-200,0,0,0,5,0,0,0,0,117,0,0,5,31,1,5,12,11,REJ_0082,REJECT,0.5973082070958928
1,1,1,0,1,1,1,1,0,-365,-50,0,0,0,5,0,0,0,0,506,0,1,50,11,38,40,42,1,REJ_0083,REJECT,0.4410203926647863
0,1,0,0,0,0,1,0,0,-365,-50,0,0,0,5,0,0,0,0,514,1,1,54,44,39,31,39,25,REJ_0084,REJECT,0.4174776530388501
0,0,1,0,1,1,0,1,1,-365,5,0,0,0,1,0,0,0,0,312,1,0,48,22,37,38,12,21,REJ_0085,REJECT,0.31404399804282374
1,1,0,1,0,0,0,1,0,-365,-50,0,0,0,2,0,0,0,0,792,0,1,41,30,16,27,49,22,REJ_0086,REJECT,0.4006769449205602
0,0,0,1,0,0,0,0,0,-365,-200,0,0,0,4,0,0,0,0,261,0,1,33,32,6,58,18,22,REJ_0087,REJECT,0.599125107106069
0,0,0,0,1,0,1,1,0,10,5,0,0,0,1,0,0,0,0,152,1,0,60,45,50,20,33,19,REJ_0088,REJECT,0.4266991589592758
0,1,0,1,1,1,1,0,1,-365,5,0,0,0,1,0,0,0,0,707,1,1,0,26,17,50,38,7,REJ_0089,REJECT,0.37955859447102025
1,1,0,1,1,1,1,0,1,-100,-50,0,0,0,5,0,0,0,0,795,1,0,22,45,16,44,4,11,REJ_0090,REJECT,0.4833459509317001
1,1,0,0,1,0,1,0,0,10,-50,0,0,0,5,0,0,0,0,542,1,1,17,44,50,4,27,36,REJ_0091,REJECT,0.44223428277859533
0,1,1,1,1,0,0,1,1,-365,5,0,0,0,1,0,0,0,0,231,0,1,4,19,25,58,49,15,REJ_0092,REJECT,0.3380856749836748
0,1,1,0,0,0,0,0,1,-100,-50,0,0,0,3,0,0,0,0,643,0,0,46,13,7,18,42,6,REJ_0093,REJECT,0.4892534546012688
1,1,1,0,0,0,0,1,0,10,-50,0,0,0,3,0,0,0,0,670,0,1,9,43,30,33,49,34,REJ_0094,REJECT,0.4070307643904734
1,0,0,0,0,0,0,0,0,-365,-50,0,0,0,5,0,0,0,0,151,1,1,45,56,45,49,18,14,REJ_0095,REJECT,0.5792698500757159
1,1,0,0,1,1,1,1,1,-365,5,0,0,0,1,0,0,0,0,788,1,1,55,35,4,37,12,16,REJ_0096,REJECT,0.3298690129111406
1,1,0,0,0,1,0,1,0,10,-50,0,0,0,4,0,0,0,0,854,0,0,42,25,45,51,3,1,REJ_0097,REJECT,0.5581673747640165
0,1,1,1,1,0,1,1,1,10,-50,0,0,0,4,0,0,0,0,630,1,0,48,32,44,46,35,19,REJ_0098,REJECT,0.5747488636808027
1,1,1,0,1,0,0,1,1,-100,-200,0,0,0,3,0,0,0,0,948,1,1,13,0,36,50,26,6,REJ_0099,REJECT,0.48632168475379023
1,1,1,1,1,1,1,0,1,-365,-200,0,0,0,2,0,0,0,0,505,0,1,11,50,16,60,3,10,REJ_0100,REJECT,0.5172314000893735
0,0,1,0,0,0,1,1,0,-100,5,0,0,0,5,0,0,0,0,871,1,1,12,2,45,49,6,30,REJ_0101,REJECT,0.5303304255279759
0,0,1,1,0,0,0,0,1,-365,-200,0,0,0,1,0,0,0,0,427,0,0,26,53,4,22,48,35,REJ_0102,REJECT,0.41282852147945437
1,0,1,1,1,1,1,1,1,10,5,0,0,0,4,0,0,0,0,556,0,0,8,6,13,55,40,32,REJ_0103,REJECT,0.5503247192432219
1,1,0,1,0,0,1,0,1,-365,5,0,0,0,2,0,0,0,0,157,1,1,50,52,1,27,3,30,REJ_0104,REJECT,0.5798122426009389
0,1,0,1,1,0,1,1,1,-365,-50,0,0,0,2,0,0,0,0,663,1,1,24,9,41,7,48,2,REJ_0105,REJECT,0.5824272423756031
0,1,1,1,0,0,0,1,1,-100,-200,0,0,0,4,0,0,0,0,649,1,1,48,46,15,9,42,23,REJ_0106,REJECT,0.5529837867772667
0,0,0,0,1,0,0,0,0,-365,5,0,0,0,4,0,0,0,0,632,0,0,20,31,0,29,20,7,REJ_0107,REJECT,0.5201247051642173
0,0,0,1,1,1,1,1,1,-365,5,0,0,0,4,0,0,0,0,263,1,0,17,25,11,41,46,1,REJ_0108,REJECT,0.3147872482430504
1,0,0,1,0,1,0,1,0,10,-200,0,0,0,1,0,0,0,0,352,0,0,4,1,4,33,22,10,REJ_0109,REJECT,0.5171873985540683
0,0,0,0,0,0,0,1,0,10,-200,0,0,0,4,0,0,0,0,241,0,0,18,15,13,42,43,9,REJ_0110,REJECT,0.4262774226196814
0,1,0,1,0,0,0,1,0,-365,-200,0,0,0,4,0,0,0,0,174,1,1,18,12,9,1,9,18,REJ_0111,REJECT,0.4643319918901474
1,1,0,0,1,1,1,1,1,-365,-50,0,0,0,1,0,0,0,0,376,1,1,38,41,34,44,14,38,REJ_0112,REJECT,0.5203074202472059
1,0,0,0,1,1,0,1,0,10,-50,0,0,0,2,0,0,0,0,152,0,1,3,36,22,41,39,8,REJ_0113,REJECT,0.4451777317505564
0,0,1,1,1,0,1,0,0,-100,-50,0,0,0,5,0,0,0,0,578,0,1,50,27,19,14,14,29,REJ_0114,REJECT,0.5217642184729416
1,0,1,1,0,0,1,0,1,10,5,0,0,0,5,0,0,0,0,741,0,0,54,42,4,17,29,21,REJ_0115,REJECT,0.41253920935148464
0,1,0,1,1,0,0,0,0,-100,-200,0,0,0,4,0,0,0,0,773,0,0,39,41,40,26,33,36,REJ_0116,REJECT,0.5271087600470294
1,0,0,1,0,1,0,0,1,-365,-200,0,0,0,4,0,0,0,0,562,1,1,14,60,11,18,12,25,REJ_0117,REJECT,0.3909901105821019
1,1,0,1,0,0,1,0,1,10,5,0,0,0,5,0,0,0,0,753,0,1,35,39,35,57,10,11,REJ_0118,REJECT,0.5995309454218805
0,1,0,1,1,0,0,0,1,-365,-50,0,0,0,5,0,0,0,0,102,1,1,12,50,37,13,47,33,REJ_0119,REJECT,0.4839292014700811
0,1,0,1,1,1,1,0,0,10,-50,0,0,0,2,0,0,0,0,942,1,0,25,20,3,11,16,13,REJ_0120,REJECT,0.5590667596587733
1,1,0,0,1,0,0,0,0,-365,-50,0,0,0,1,0,0,0,0,508,1,0,9,45,25,20,28,26,REJ_0121,REJECT,0.31711343269195946
0,0,0,0,0,1,1,0,0,-100,5,0,0,0,3,0,0,0,0,785,0,0,7,57,17,53,37,9,REJ_0122,REJECT,0.3644078750534982
1,1,0,1,0,0,1,1,0,-365,-50,0,0,0,5,0,0,0,0,399,0,1,4,17,29,14,6,26,REJ_0123,REJECT,0.3147285829187157
0,1,0,1,0,1,1,1,1,-365,-50,0,0,0,2,0,0,0,0,978,0,1,39,46,20,12,50,15,REJ_0124,REJECT,0.3781533424598641
0,0,0,1,1,0,1,1,1,10,-200,0,0,0,5,0,0,0,0,780,0,0,26,9,22,2,3,14,REJ_0125,REJECT,0.3016328011129745
1,0,0,0,0,0,1,1,1,-100,-50,0,0,0,4,0,0,0,0,610,0,1,45,23,35,6,10,23,REJ_0126,REJECT,0.5894183683835345
0,0,0,1,0,1,0,0,1,10,-50,0,0,0,2,0,0,0,0,436,1,0,13,49,25,46,37,35,REJ_0127,REJECT,0.42624595169288093
0,1,1,0,0,0,1,1,1,-100,5,0,0,0,4,0,0,0,0,491,1,1,16,42,33,14,34,15,REJ_0128,REJECT,0.5554768300209814
0,1,0,1,1,1,0,1,1,-365,5,0,0,0,2,0,0,0,0,553,1,1,57,57,26,18,45,26,REJ_0129,REJECT,0.32026309018436644
1,1,0,1,1,0,1,0,0,-365,-200,0,0,0,2,0,0,0,0,652,1,0,16,16,2,17,3,25,REJ_0130,REJECT,0.40523256409116803
1,1,1,0,1,0,0,0,1,-100,-200,0,0,0,5,0,0,0,0,549,0,1,23,14,38,58,6,10,REJ_0131,REJECT,0.4743056564266321
1,0,0,0,1,1,1,1,1,-365,-50,0,0,0,1,0,0,0,0,856,0,1,23,20,15,33,44,40,REJ_0132,REJECT,0.34495021199275333
1,0,1,0,0,1,0,0,0,10,5,0,0,0,1,0,0,0,0,260,1,0,0,18,10,46,21,26,REJ_0133,REJECT,0.3527780494558536
1,0,1,0,1,1,0,0,0,10,-50,0,0,0,5,0,0,0,0,931,0,1,54,11,42,15,24,34,REJ_0134,REJECT,0.3707294733023563
1,1,0,1,1,1,0,1,1,-365,-50,0,0,0,4,0,0,0,0,850,1,0,5,10,36,29,36,21,REJ_0135,REJECT,0.4322096336182352
1,1,1,0,0,1,1,1,0,-365,5,0,0,0,2,0,0,0,0,329,1,0,57,21,12,56,26,39,REJ_0136,REJECT,0.5021778752010597
1,1,1,1,1,1,1,1,1,-100,5,0,0,0,1,0,0,0,0,625,1,0,29,30,47,4,4,38,REJ_0137,REJECT,0.5950524011878382
1,0,1,1,1,1,0,0,0,-365,-200,0,0,0,4,0,0,0,0,117,1,1,14,2,16,48,2,26,REJ_0138,REJECT,0.5721904041813111
0,0,0,0,0,1,1,1,0,10,-200,0,0,0,2,0,0,0,0,553,0,0,45,47,25,9,35,0,REJ_0139,REJECT,0.4311426644238402
1,0,1,0,1,1,1,0,1,-365,-200,0,0,0,2,0,0,0,0,954,1,0,54,25,9,23,42,10,REJ_0140,REJECT,0.5223479674167124
0,0,0,1,1,1,1,1,1,-365,-200,0,0,0,3,0,0,0,0,484,0,0,4,13,1,18,9,24,REJ_0141,REJECT,0.3214449050915396
1,0,1,1,0,0,0,1,1,10,-50,0,0,0,2,0,0,0,0,274,0,1,51,11,21,32,40,19,REJ_0142,REJECT,0.4743695150427488
0,0,0,0,1,0,1,1,0,10,-50,0,0,0,4,0,0,0,0,805,1,0,4,35,9,42,14,29,REJ_0143,REJECT,0.3472528700535225
0,1,0,1,0,1,1,0,0,-100,-200,0,0,0,2,0,0,0,0,667,1,1,42,60,39,54,37,11,REJ_0144,REJECT,0.5379741145841677
1,1,0,1,1,1,0,1,1,-365,-200,0,0,0,5,0,0,0,0,709,1,0,20,1,36,10,8,25,REJ_0145,REJECT,0.42940826577154134
0,0,1,1,0,0,1,1,0,-100,5,0,0,0,5,0,0,0,0,497,1,0,32,42,18,7,25,32,REJ_0146,REJECT,0.44446118239425103
0,0,1,0,1,1,1,0,1,-365,5,0,0,0,2,0,0,0,0,198,0,1,18,5,39,0,46,18,REJ_0147,REJECT,0.5797493566897987
1,0,0,0,0,1,1,1,0,10,-200,0,0,0,2,0,0,0,0,585,0,1,19,59,9,32,45,16,REJ_0148,REJECT,0.32758277276025627
0,0,0,0,1,0,1,1,0,-100,-50,0,0,0,5,0,0,0,0,127,0,1,47,39,16,44,26,13,REJ_0149,REJECT,0.45219087734964014
0,0,0,0,0,0,0,0,1,-100,5,0,0,0,2,0,0,0,0,517,1,0,40,55,11,4,12,23,REJ_0150,REJECT,0.4983944844425319
0,0,1,0,0,0,0,0,0,10,5,0,0,0,3,0,0,0,0,713,0,0,59,60,35,12,11,8,REJ_0151,REJECT,0.43700961077870526
1,1,1,0,0,0,0,0,0,-100,-50,0,0,0,5,0,0,0,0,903,0,1,16,4,19,45,4,24,REJ_0152,REJECT,0.5853387600757695
0,1,0,1,0,1,0,1,0,-100,-50,0,0,0,4,0,0,0,0,709,0,1,21,34,20,6,20,4,REJ_0153,REJECT,0.3208456019562871
1,1,1,1,0,0,1,1,0,10,5,0,0,0,3,0,0,0,0,984,1,0,40,12,44,5,9,39,REJ_0154,REJECT,0.5292364893964918
1,1,0,1,1,1,1,1,0,-365,5,0,0,0,2,0,0,0,0,818,1,0,31,9,37,5,45,25,REJ_0155,REJECT,0.5633840422800804
0,1,1,0,0,1,1,1,0,-365,-200,0,0,0,1,0,0,0,0,838,1,1,60,22,10,13,20,4,REJ_0156,REJECT,0.4152418816402984
1,0,1,1,0,0,1,1,0,10,-50,0,0,0,1,0,0,0,0,318,1,0,9,1,43,0,15,32,REJ_0157,REJECT,0.4906456871361279
0,1,0,1,1,0,0,0,1,-100,5,0,0,0,4,0,0,0,0,473,0,0,58,55,48,40,16,4,REJ_0158,REJECT,0.3176202957231216
0,0,1,0,1,1,0,1,0,-100,5,0,0,0,3,0,0,0,0,679,0,1,4,6,32,35,6,33,REJ_0159,REJECT,0.33185350954746257
1,0,0,0,0,0,1,1,0,-100,-50,0,0,0,5,0,0,0,0,128,1,1,32,5,35,52,25,25,REJ_0160,REJECT,0.32781107887896704
1,0,1,0,0,1,0,0,0,-100,-200,0,0,0,5,0,0,0,0,330,0,0,41,48,47,9,40,6,REJ_0161,REJECT,0.5209898126456818
0,1,1,1,0,0,1,0,0,-365,5,0,0,0,4,0,0,0,0,524,1,1,58,16,29,11,21,22,REJ_0162,REJECT,0.5256464888902956
0,1,0,0,1,0,1,0,1,-365,-50,0,0,0,1,0,0,0,0,920,1,0,49,54,11,0,17,31,REJ_0163,REJECT,0.5966818573473346
0,0,0,1,0,0,1,0,0,-365,-200,0,0,0,1,0,0,0,0,263,0,0,54,16,2,44,46,8,REJ_0164,REJECT,0.5926071524187811
1,0,1,0,1,0,0,0,0,10,5,0,0,0,4,0,0,0,0,707,0,0,8,50,22,10,27,34,REJ_0165,REJECT,0.3844788675168915
1,1,0,0,0,1,0,0,0,-100,-200,0,0,0,4,0,0,0,0,683,0,1,19,11,13,18,20,18,REJ_0166,REJECT,0.4402793064388596
0,0,0,0,1,0,1,1,1,-365,-200,0,0,0,5,0,0,0,0,655,0,1,6,41,20,60,43,11,REJ_0167,REJECT,0.3952657123504203
1,1,0,0,0,0,0,0,1,-100,5,0,0,0,1,0,0,0,0,435,1,0,55,17,9,51,17,4,REJ_0168,REJECT,0.4373163674438366
0,0,0,1,0,1,1,0,1,10,5,0,0,0,3,0,0,0,0,225,0,0,41,43,23,49,23,31,REJ_0169,REJECT,0.455860004674764
1,0,1,0,0,0,1,0,0,-100,5,0,0,0,4,0,0,0,0,205,0,0,2,10,28,7,21,7,REJ_0170,REJECT,0.39626955375686146
0,0,0,1,1,0,0,0,1,-100,-50,0,0,0,4,0,0,0,0,195,0,0,31,11,7,23,23,20,REJ_0171,REJECT,0.42308108532116967
